nm,T
1546,0.941227833
1547,0.941227904
1548,0.941227966
1549,0.941228021
1550,0.941228068
1551,0.941228108
1552,0.941228139
1553,0.941228163
1554,0.941228179
1555,0.941228187
1556,0.941228188
1557,0.941228181
1558,0.941228167
1559,0.941228145
1560,0.941228116
1561,0.941228079
1562,0.941228035
1563,0.941227984
1564,0.941227925
1565,0.941227859
1566,0.941227786
1567,0.941227705
1568,0.941227618
1569,0.941227523
1570,0.941227421
1571,0.941227313
1572,0.941227197
1573,0.941227074
1574,0.941226945
1575,0.941226809
1576,0.941226665
1577,0.941226515
1578,0.941226359
1579,0.941226195
1580,0.941226025
1581,0.941225848
1582,0.941225665
1583,0.941225475
1584,0.941225279
1585,0.941225076
1586,0.941224866
1587,0.941224651
1588,0.941224429
1589,0.9412242
1590,0.941223966
1591,0.941223725
1592,0.941223478
1593,0.941223224
1594,0.941222965
1595,0.941222699
1596,0.941222428
1597,0.94122215
1598,0.941221866
1599,0.941221577
1600,0.941221281
1601,0.94122098
1602,0.941220673
1603,0.94122036
1604,0.941220041
1605,0.941219717
1606,0.941219387
1607,0.941219051
1608,0.94121871
1609,0.941218363
1610,0.94121801
1611,0.941217652
1612,0.941217289
1613,0.94121692
1614,0.941216546
1615,0.941216166
1616,0.941215782
1617,0.941215391
1618,0.941214996
1619,0.941214595
1620,0.94121419
1621,0.941213779
1622,0.941213363
1623,0.941212942
1624,0.941212516
1625,0.941212084
1626,0.941211648
1627,0.941211208
1628,0.941210762
1629,0.941210311
1630,0.941209856
1631,0.941209395
1632,0.94120893
1633,0.941208461
1634,0.941207986
1635,0.941207507
1636,0.941207024
1637,0.941206536
1638,0.941206043
1639,0.941205546
1640,0.941205044
1641,0.941204538
1642,0.941204028
1643,0.941203513
1644,0.941202994
1645,0.94120247
1646,0.941201943
1647,0.941201411
1648,0.941200875
1649,0.941200335
1650,0.941199791
1651,0.941199242
1652,0.94119869
1653,0.941198134
1654,0.941197573
1655,0.941197009
1656,0.941196441
1657,0.941195869
1658,0.941195293
1659,0.941194713
1660,0.94119413
1661,0.941193543
1662,0.941192952
1663,0.941192357
1664,0.941191759
1665,0.941191157
1666,0.941190552
1667,0.941189943
1668,0.941189331
1669,0.941188715
1670,0.941188095
1671,0.941187473
1672,0.941186847
1673,0.941186217
1674,0.941185585
1675,0.941184949
1676,0.94118431
1677,0.941183667
1678,0.941183022
1679,0.941182373
1680,0.941181721
1681,0.941181066
1682,0.941180409
1683,0.941179748
1684,0.941179084
1685,0.941178417
1686,0.941177747
1687,0.941177075
1688,0.941176399
1689,0.941175721
1690,0.94117504
1691,0.941174356
1692,0.94117367
1693,0.941172981
1694,0.941172289
1695,0.941171595
1696,0.941170898
1697,0.941170198
1698,0.941169496
1699,0.941168791
1700,0.941168084
1701,0.941167375
1702,0.941166663
1703,0.941165949
1704,0.941165232
1705,0.941164513
1706,0.941163792
1707,0.941163069
1708,0.941162343
1709,0.941161616
1710,0.941160886
1711,0.941160154
1712,0.941159419
1713,0.941158683
1714,0.941157945
1715,0.941157205
1716,0.941156463
1717,0.941155719
1718,0.941154973
1719,0.941154225
1720,0.941153475
1721,0.941152723
1722,0.94115197
1723,0.941151215
1724,0.941150458
1725,0.9411497
1726,0.94114894
1727,0.941148178
1728,0.941147415
1729,0.94114665
1730,0.941145883
1731,0.941145115
1732,0.941144346
1733,0.941143575
1734,0.941142802
1735,0.941142029
1736,0.941141253
1737,0.941140477
1738,0.941139699
1739,0.94113892
1740,0.94113814
1741,0.941137358
1742,0.941136576
1743,0.941135792
1744,0.941135007
1745,0.941134221
1746,0.941133434
1747,0.941132646
1748,0.941131856
1749,0.941131066
1750,0.941130275
1751,0.941129483
1752,0.94112869
1753,0.941127896
1754,0.941127101
1755,0.941126306
1756,0.94112551
1757,0.941124713
1758,0.941123915
1759,0.941123116
1760,0.941122317
1761,0.941121517
1762,0.941120717
1763,0.941119916
1764,0.941119114
1765,0.941118312
1766,0.94111751
1767,0.941116707
1768,0.941115903
1769,0.941115099
1770,0.941114295
1771,0.94111349
1772,0.941112685
1773,0.94111188
1774,0.941111074
1775,0.941110268
1776,0.941109462
1777,0.941108655
1778,0.941107849
1779,0.941107042
1780,0.941106235
1781,0.941105429
1782,0.941104622
1783,0.941103815
1784,0.941103008
1785,0.941102201
1786,0.941101394
1787,0.941100587
1788,0.94109978
1789,0.941098973
1790,0.941098167
1791,0.94109736
1792,0.941096554
1793,0.941095748
1794,0.941094942
1795,0.941094137
1796,0.941093332
1797,0.941092527
1798,0.941091723
1799,0.941090919
1800,0.941090115
1801,0.941089312
1802,0.941088509
1803,0.941087707
1804,0.941086905
1805,0.941086104
1806,0.941085303
1807,0.941084503
1808,0.941083704
1809,0.941082905
1810,0.941082107
1811,0.941081309
1812,0.941080512
1813,0.941079716
1814,0.941078921
1815,0.941078127
1816,0.941077333
1817,0.94107654
1818,0.941075748
1819,0.941074957
1820,0.941074167
1821,0.941073378
1822,0.94107259
1823,0.941071803
1824,0.941071017
1825,0.941070231
1826,0.941069447
1827,0.941068664
1828,0.941067882
1829,0.941067102
1830,0.941066322
1831,0.941065544
1832,0.941064767
1833,0.941063991
1834,0.941063216
1835,0.941062443
1836,0.94106167
1837,0.9410609
1838,0.94106013
1839,0.941059362
1840,0.941058596
1841,0.94105783
